,id,file_path,document_page_type,text,file_name
24,25.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/502593031.txt,samples,"x ~ .. mam A 35fo ;
ﬁz‘dmw‘fﬁﬁﬁﬁwwfvwfm {wyw
‘1 , ” "" "" , x, 1 11: ' “2
45's. §?m.5""ﬂ?ﬁ“f""z j,’
, 353.1),3 Q: », , 3a
4&4? at 61 , .. . 5“, Wm M...“ M"",
A an“ - 1. x?! 1m. ~ ~ ,.... -.n.1nv a...“- 3..u-
— “ﬁsxg, urns: :::::r. m-Mﬁ—sz’ 33
£352? a: f. on, 0/4 Camel Cigarme m my mum;
,; Fiﬁ}; ”may in 3h: magazins
”sz ’ 1. 3353.2; V325:
mg.» {gm}, . 5M"" - ‘a . ‘
15'¢~‘=“§1ﬁ*”» $2 , . -
113332 “5 ' , f») : ﬂ-fz‘b “if,
Egg-3g , 3253353 “ ‘ﬂeﬁ; 4, » ‘j-gikf‘
33? .{ qua-y, :, ~ 5 7-1 .) 5,2;
5’35'-~~;:u$,zw.-ftgj r- , ll \ ._'~ ' , _,'
533557251, 3. —,\ MM n
3&2 4.33 _ Kr ;. W,- ﬂ g)“ ‘i‘
awe ”up? . “ “f, 3 1? Wm » 5
‘5’ 3g» mufﬁn $552 . ,.3“,. ~ ‘v, méSc f-r
fur;- - : fa .;r .. »,. ~, . \,. .. “M u
...,. wt: “QM c ' v?“
‘céﬁxﬁﬁ gigging: 5. I My ' k ”a,
WJ“*§?ﬂ'%/;:ifxﬁ; ; ﬂ "" Md ”3&9“pr
iw f“;“’«-i~' . “ ' ~ as (4 ”414.53
5 fm” wits camtl“ ..~:‘. ~:-‘w'.-—‘
“321mm..- 333 , ”ares“ ""m: wgr—
a ji;u.47¢§,é w‘:.,- w”: ”ﬁfﬁ—‘a-ﬂ‘
, ial’q“'.‘-3f~f'.§'§‘f $5 “5—525-33- 27-511”?
' .=’v‘.""{!;2"";’f§;i’;%:1:;=*:a'-::E,
‘ , ,£:‘z;,~.‘.e:~=‘.’§~:,‘9ti i"" z;:’“ ‘hf, V
-. a“: ; —.:»—;:""—1“....~-<-
wag/ups; J‘t' _
ff ‘ ‘ é
-' ism-14>? "">i\""‘ ‘ ""3
, .. an“? .v.
ﬂ"" . ti“; .’~‘~ f"" - ILw: “ﬂ ﬁm“'}{?v~' vhp’u"" w ,, ,._;«:- ,-~ 1:53, w,=35.513???”14:22:‘gﬁ
w‘mymiﬂ; A; _. f- 45: 5,': » f“ 35:3 313,
"" tflf'%§*~,:vi_‘.zzirs$~$.».41"" pit"" in J a” 55‘s“? -:éf*f=yé£3§1r; ' « F;”v~k‘~i-’
23:4 '. {fie » 5-155"": apﬁﬁmg»myt‘vesifmmrm- «w;- “J‘Eﬁzm-ﬁ ‘ —a “34, W, ,§.‘m
wan-xix? 4: A, 5,355,525“: “w '~ maﬁa»?
w is», "" ; 3k""? 3: «mé vikings: aims gawavr‘aiimaga» pig“ is ,~:3
xx. x . a ‘ ‘ u 3, — f‘wly-xaviw-J fir“ ""(3 i: ”‘0 iﬁbﬁE-kzziz A
‘ Librarian (tum ~ ffﬁfamfiit—j~‘:“¢.)€é?};iz;2:_;fy7,k,;'g:.§3<.:‘4.w:“
",502593031.txt
25,26.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/502600028+-0028.txt,samples,"a ﬁ'wéxsw ,,
g » 3..,:,»A 33,1»3‘33 .-...,Y,_Ay J w ,
g ' $3.1 v ‘»""‘w‘s,w;',{;y,}"",,t, g; vﬁﬁagz 331,34 AA. 3:61AM, rm, 7
g ”Q A; W: J, yew... ”AW
A A w; ~/—- A~3Hﬂ a“? . AA A ”»“"" . if», ‘t
“>t“>AAﬂ“’""% ""“ j“ ﬁwﬁeﬁéﬁg‘ .;""§,;' At;
' a}? 3}? Away“?
“Q's“ ""tr?“ 9235533“ch ‘ wm‘m
I"": 1.33129"" ’,¢;ZFJA;J~rW-,Ah'r*A Aux/J?” fu-J’; A», 7:,:""‘,JA‘“VT:1:E¢§Q
f "" 3,333». ."">ts.A-’? ' ff Syn-v»':».;,—',‘»r,,3t.g;g§i§
355m iv""; WA ~ A ”5:33:33
rs'At- ""at. t. t want-Aug; , .
A. .. $333.) _,- J 3 79 ,

WA” x v (341

AL: “55.3623” $6135», A, ,. ,

rrmﬁﬁtt ~ AMA
Atvz-""(Rﬁr‘w 'x""‘ 32:wa /\ mm: .
“ﬁiytaﬁfﬁtm» , .\ T’ _,_,
%§Y‘W, a: one A.
-s»A-;'«.Ai, A ‘ » ~ ,~
""334mm; : . ' : tfﬁ'ﬁéizm
’i*4”?‘xs»fﬁ“@§‘g%“ﬁfﬁf ' r 3: an“! . _

*Lts\$%¢i my?” ' .~ 13pm}: 3.3175;
f‘tr'frsséxﬁ * ‘* gran“.
N‘ﬁsﬁﬁéﬁéﬂﬁ ' T"" snags.- A:
Jif-mi‘fﬂiigﬁgﬁ‘ f; . A333,
11Agtgtnhgmzmg«mfﬂrszw »» 1 ,.c ;c it”: !
”gave; Af'wffgﬁﬁ ,: _,rrﬁ,,,., um.“ i
s iﬁAg-W-ﬁwﬁ 393; A; 733; _' y :
rm“ f» ﬁtvag- « >
“3&5“; , «f~;:: A
“f rt rat-$1“ it‘A, rug; [Eu-4:45.51 L
umfx 313333? <t,Ax‘-<“:’a.$'9» iw,‘ _A—-—
f itﬂA‘Atﬂt’ﬁﬁ‘fL }‘ - ”a \
""ﬁtktnr"" 7t5:?Aﬁt3f»A um-
a?r;ﬁ$§wwm E
“Mn“gt-g-Q. I , g
, ”9' if 1' any}; . ,
Vtﬁjégfzrﬂ w , : L
‘ ~‘-' v'~-'-""-’~V;n"" Haw-AN ._ ~ «
“MW-y w“ A , ,
""t 1"" Pitt?“ «f”§’f,¢v= ‘, wﬁ%‘i¢\f‘”\;11¢~§
; “- ww 42535» a»;»,¢'ﬁt§fb§;~s J‘s-4x35“ f '“ $f;‘4ﬁ.‘v‘§_(g¢=€f€;gwtﬂ ”J 1751?!” A 0
3 - ' Artwsz‘wm-M) .~ . _ t, A; war-Ar: t. * “3‘s:- , , Ax 345453”;
A - , A, ..,(. AAA» “gm-4- M}, AA 333 u” A“ A; ., gi,,.{AA
., ~: ﬂuﬁmﬂ ﬁsﬁwwgg “A. Afﬁne, “Aw
"" k‘ ‘“""‘-"" 43A‘fi‘>§$§e‘§f<grjﬁ‘_“f?;;§;é¢

1302 Awﬁfﬂmﬁ Jig” [£1 33?
",502600028+-0028.txt
26,27.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/okl00123.txt,samples,"4 A Free Guide ngr Parents
mm mm mmma u u mam N! The Drums"" mar,“ mm“
nlk w m m m"". me can miss L I‘Tobam. mm mm s"" m,- ., only
""waived u. mm up The mica km: L an: pm of; wide'mllﬂl mm mm
nuke an mew"" wmmm m mph! 5 plnmm w mcwrx‘e youn- smckmg Th:
m W W! m m mm m m m, m, m mm ”
p<=r pram». Parana an hdp "" nuvke-m. Mg and h suppmuﬂz sue
smouu xmuld m b: . pm of mm“ m mlkg u my” 101 young
gown-A3 up Beam Ihe um um ‘ pcapl: in buy upmu A mrimwme 11
”an “mam people mmk=,. n pmgm m mum-mm Ihlzpmvldls > a
ham m, . ycup a! “mum mm m ""maul: 10, help an camply 3
me may 0. mm, {of “a, mu: w.“ “mm.“ me ”k of 5,
mm an we Wm ulk (n “mm mm; whout undzﬂse > m
m m a “an m m: mmkmg m your x.“ may of mm mm (1
M,“ w m Wm m.h5.,Na-mmww o, a;
g nﬂ’enng a (we: km mm; mm all woo-5124727 9 F
wmlgen mm pm I r E.
f H .r , ﬂaunt. a
r AccoMmuTL q. “Ax-Hun ﬂ
l'""""""'n:___""""""__""'l g
| “gram-Am; mm |
| mm __,__ “m. |
. PM 7 .. __ .
| - m____ |
| . |
| m c |
| 7 ., “——— |
, »- v 5m___.4__ ,
L——------——————--————J THVEN 204900
TIC/K mucus:
",okl00123.txt
27,28.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2064952474.txt,samples,"1m; w ~ E33
; g 3 w m
115g“; g E

‘ W... 2&4 “Lg“!é'EJ?“ gﬁiﬂ a. E

A z"" (gt 5
jg ’ a ‘, ‘ E
if ‘ ; ji’ ; $2~
i +5 ”j ,
I? go fhf~ k
‘ C 74
",2064952474.txt
28,29.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/10129174.txt,samples,"i «aw—QM
i ﬁ
5 35555 55 :5‘ I
55555 555 55=
5 5555 55555555 555 555
1 u g ﬁgggzai 535555535; 3
' 5535335555555?
5 5 :> 55535555555
5555 55;5 555 555;5 555 5 £5
5635 5 55” 55 “5 5d 1
—7‘ 4 9
",10129174.txt
29,30.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/91582039_91582040.txt,samples,"I MAG E
N OT
AVAI LAB LE
0 N LI N E

The material referenced in the associated

index listing is available in the Minnesota
Tobacco Document Depository. Please
see this website's home page for additional

information regarding the Depository.
",91582039_91582040.txt
30,31.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2058503488.txt,samples,"' v, “m! ya; v k;-
«a-‘sgm 4; * . .
r“ H,“ Hl‘ * f- '
,.’""A v . (r (gt!
, av f'
n a v: fr /
L's ‘.
Innth“lvahmMMM'rerﬂIL—lﬂﬁﬁﬂ-W I
i, Wmnhgmﬁn
.'; V
~ Wm“
‘ T’v “hi?""—
/‘?/ 27 IF
"" t if
g ‘ unluqm-HWL—HRMMH
nm’lmuﬁlwu' '
Quantum-
",2058503488.txt
31,32.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2040423927_2040423928.txt,samples,"w Zing, a}
W9 / UC
“475 $16 / n you thmk You have
' . a, , to pay iull price to get
« ix"" , ’ full,r1chtlczvor,hers‘5
, , £5 5 - / a chance to prove
is ~ 3 y , $ , Youlseli wrong Take
‘ 75 ‘a' > ,, , ﬂ. , advantage 0! me
‘ z? u \ 5,7, W‘ /’ Bucks Molree pack
\ ' \ t: Z 7 ~ alter simply com,
// ’— 15,11, v H plehe and. return the
"" rug ,/ form below
‘< ~ — Or, If YOU can't ﬁnd
4‘ x a pen, Call
‘ ' ' unu-an-uun
1 Yes, IWant Two hee Packs of Bucks I
Call 1-500-354-4000 oxccmplete and mumms term mnne memes pack one:
I Mam mau‘ksmmmm, m ms mmm mm m \
I 15, hwb— \
\ ""°“""—, 7 cerm‘w“ | §
mm; . f A
{ my ;‘—'»‘,T:,"",{:’¢_‘;;;”.l¥iifl a sum} gagggzwagw ‘! g
:‘ mz' 53:71; m”“§5.f; "" “mu” m
w M wsn run rich ﬂavor, no! lull price.
mr' mama yam ""m
_ W mm W w my mulmif
SURGEON GENERAL'S WARNING: Smoking 4sz hghls ‘i muff Eli'jwmﬂ'v
Causes Lung Cancer, HEBH Dwsease, ’““'_'f”““”' ”m“: . [2 ‘_ “W _m
Emnhysema. And May Compnme Pregnancy. Zaiﬂxiﬁﬁsﬁi252""‘i35:3.;;1§52;3.3:ffvlgziiféfsfzﬁmaﬁviiwnls
",2040423927_2040423928.txt
32,33.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2058501728.txt,samples,"$ v, hkmanww
. \'- vi"" RGINIA
<1.“ V'SLIMS
“W H,
\7‘j — ~ w'
WIIUMLILLMII
",2058501728.txt
33,34.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2058504851.txt,samples,"ﬂ ﬂ?“
PAMMENJ
Iﬂlﬂlmlmm
gum; :J
",2058504851.txt
34,35.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/71144918.txt,samples,"In ""
3“ fix 1 it; a; 2:5
in m g dz gg E5?
95 S’E“ ? ‘
r 17 7 ‘ an Egg 1; ‘
= ‘ ' Hi S§
5‘ 35:3 Egg: M
hf EH: € £_
, ii} -} g 53 z ié —s.
g . vi 5‘ 5 £5; 53 3:3
1; s i
g § 3:25
’ ;3 £5;
3 gig
i Q) —. 5 -s*§
. 4: 14 3
gt a m 351? ,7
~ V2 Q5 4; v
-— ﬁ {— -
g QUE C?) ‘tJJﬁM
» _. H» | Lgiq‘
d CL ——’~ ‘ J‘ ' J
F u w MA
pd <’ 1 ""~‘- '-""”
g > \ an 1M
g r ‘, i H“ EFL-I]
; NJ] 55 3 Mﬂﬂ‘
. 15- Egﬁﬁ
EE
4 1 , 52
E g
",71144918.txt
35,36.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/502605548+-5548.txt,samples,"» I ’ ‘ J A;
j . 30 M Wm
W7” (gags/W711” \ Alb-K
1 ﬂaw in
' '\v':;; ”fo-
\ gté\ \ """"~'~f”s_§'.};,7§.;.,
' \\ \_..:\ ”(If 531,
My J‘s},
, é? film
. ”g‘w ‘a‘ﬁﬂien
. i r'-""' Fﬁ"" a} -~;‘""::'7
x; .
. .. a;
",502605548+-5548.txt
36,37.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2063688828.txt,samples,"5 DeskTop
5 A World 0! Wham Information a! You! ﬁngertips
. 7 ' I
5 mew {ﬂew
3 4, ﬁg? ' “ \’:°%
‘~ “5525 7st $3} “751,"" 70°; 4
5 m5 we; at ' 5 w“ 1 sad"":
, ﬁn“ A ;- ‘ \‘ 4,"" “a.“ f}. x, 4.55:-
5, vamp-q :~',.- 5 a!"" w aim:
A “x i155 7‘u “' 25ng
5 1 if)” 5- > 4. L .—, ': Qfﬁ
5. 5:54 my “ 5 m 1' g 5.4 ""35“
, 39 06W; “ff “xi-f, 4»? 5 El$2“.
. 3555444. 5 5 «5 ' “4”: z'érrfafvuﬂiﬁw
5:55; 5.15; , ,’ ., 4 a; 5 5 ff! ‘J:
“ ‘_'5-5‘.,~..¢m:r1 '. K1». .(xry» 4 »'4 ‘A »r.4::‘:f.=4"""",=_”
5, , =. 7 ~. A y»; a 5 3 ,, ./z"";‘}«:=;_¢1:1‘;,;§'
5 ‘mr—ét 2? $1,535?“ kag pﬂﬁﬁiﬁtﬁﬁf
5, 5 o “n .;(&..4;i.;agif.4.,.a- 44.4413, 4144453:
«M, an. m w 5:1?“fo ”ﬂy”
$M14n ’ 1“ij 455 jfrﬁs‘gﬁ?
1’s 9 u” ﬁwfx§~zm r'
«z “my
' my. f'gﬁ m“
‘ﬁvx ""5515”?
., m'ufs‘“ 55
> Training a Support JOIN THE GLOBAL TMA NETWORK
’ Monthly CD-Rom Updalés Cunt-m TNIA
, Tum_Keysymm mu Mum lmwln/vmmnsmkt""
Posl om“ an ROI?
PﬁmmNewJe-sm/USAOSSILSOIQ
PHONE ~- 80912754900
V g FAX —~ 50912754379 4
F°lh|9 m INTERNETE-mail—tmathalcom g’
u
a
",2063688828.txt
37,38.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/0000113800.txt,samples,""" 04-1 Dacamhe: an, ma wmm 1079 um aw; E
x aszksvsuﬁv
um vcm
W um
' mmmwmr
mum“
Btu-n & Hun-mm- ""fab-cg» Caro. mm‘ﬂokw
v mm wax mu Bun“ mix}:
Lnnlliuh. X-nmeky sans; mu Adv-ﬂl'hl n.” WW
pjsgcx ASMGNMENT -- EEQAQ name a mum 2.51mi:
muggy. a. zgu
fella-inn m hymn"" mh man“ um... mum-- «map-d
Iunhar. prepnrod u: CM greneauvq (arm and eunn—ixmd “the
teptambu um meann- u Nu ran uq m “pun-rm mu
mum. m Laulwﬂlc,
Fer lhe Suplrmber m»: mum den“. lav w: “my?“ [urging
(0: up.“ and mun qubn, Pmma in enlor campy-mm“.
my» tndudlng emu-um m: aunmnma a me Amer-iv"" zsm
mums: ln Lani-nu-
roumw“ m mum; m. mm a] w. am“- And clam""!
dumped mun"". tunnel. pupae-u xn culur ramprchnullv-
ram. and lubmitt‘d n we October am mum; m rm- mm.
pm.""- my 14th am mm mm- mow. hind upnn um um
dulgnn. dnuluptd «a rough mm mm. sumac duuu- falls-d,
prlpll'td. m 61:10! =ompr|ainﬂwn dummy tom: mt my 9."" Kub-
mxma Number mu,
m: Inn-unan- a! Nana-bur 2m duixnn for arm-tea dnlgu m:
mum sum zoa‘. devulop-d (mun. ""Hard. pruparzd A» color
emptnhlmlv: amt-4 {our l=d “mum mam-uh"" Am.
9"" Intrueuem ax Nay-amber um, am"". in am. pm or
Ll'htx “e um- mmn zaw nun“. pupml m mm campu. g?
Bun-Ava dummy lurm phuwmq ‘u glitch mi mum and gamma o""
Dumm-r m. g
$
unmanned) a:
U
",0000113800.txt
38,39.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2058504791.txt,samples,"“mm w
“AC ”31,1;
1mm I‘ r
A tiff """" . t . ..¢
:. \l ‘ ,'[ 2.5
._.:_,—:_ ‘ t; :: ft.
, v ,
b I I k \ 5
V X 4 7_ .,
}f‘.-«..a ., 1.141“) »
5 ‘n, .-- . ' v 4, , E

, _, ﬂ/J' l‘ E

r —;—~ » , A. E

l - ‘ 1‘"" .. - ‘ f 5

ft- ,-—- w, , v E
| if! ""We :'» {ff-4:7"" 15 -: i? , = - g
1:- , [l Rf “ E

5-7—1”: 5‘: mm“ 7. gm ' x.- ‘

‘ ,: Tr? if”? 5‘! “Maﬁa u “4- .
:~“,._“x“ » gt;w“‘“ﬂ“
agrwm—""i {w . ”T; -x
,_~1;,;;-.‘..""g;,v~., r. -r_, gr,” W: 70 1M 1""; , A};

“s""wié’mé $1 yr: 1“ $51, Mira” -'

-“\“//% / ﬁanmmmm;mm

\2h""m, } “fiﬂhf’h , Mm mﬂMm.““him"";3m §
. ""' m:GflﬁlTZU'J-T‘Tﬁf ﬁlmrumour“nhﬂvzlmhhm’m‘ms‘e g
wmwmuu: 2
",2058504791.txt
39,40.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2061000109.txt,samples,"I ‘ ,-
Jr “ / /

(A ”I """"

5-4 ii?“

‘ m ‘ < ‘
c ﬁ 1 . \
if ' as

\ J-c‘! ,,.
a "" ﬂ! -
Fr”? ’ f ,
iﬁaﬁﬁif E
ms.“- ‘- , »
rm ﬁm/ , / “us""
a {is
"" v."" ~ 5. u 4- u:
",2061000109.txt
40,41.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/507110641+-0641.txt,samples,"\
mm cums sun (Mums
Gm us: (come cm was v 5mm
Q1
lwilwl > cam , I m I ’
I M I mm. l w |
mm mm
GErAmEcm
. m“ . >M
Oﬂef valid from December] thru ‘ *‘
December 31,198Zor while
suppues ‘usﬂ. _ 1
To get your FREE gm, bring WIHStOH
your cash regis'er receipffrom , ‘ ‘ ‘ ‘ “ ~
ohe purchase of any sMe Winston
«Mon 00 ﬂ1eWins|on exhibit
7‘ “ H"" m” ’ ”w"" voN's nANGuls
311mm. main 3 mm gm: m“ M“ WWW“ “V“ g
[nun luﬂu LGm Nun 0mm MONVHHLO'CAW‘ 4
Wm. m u"" ""may. meru :
o
w m
‘ a
u m; w, mu ,t,, way u;
my y: 3 , 153 m w, ,‘,:.;,ﬁv:_»l.,_mglw. (Mum was)
",507110641+-0641.txt
41,42.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2061193775.txt,samples,"You get “if""

amwlﬂ‘E-ﬂ‘ f '
ma ‘ “33,14""
Marlboro ‘ ' I, i“
4 7.2.x»

Amﬂh ' P.-

dmum , 1
”Jam ""A 44
:::::-.-7 '“ , u
==rz== \|:|r||urm v

Warm-tub“

“Mummrﬂm’

my
2061135 3
",2061193775.txt
42,43.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/502590027a-0028.txt,samples,"m;civrfrm‘fu- yr"";
- 5g; ﬁﬁﬁﬁiﬁisizz‘hg
5 '§ ‘ agijéégiéiﬁlfﬁfiggi!‘z‘iis ‘
g = zaﬁéfe‘ﬁigagisi-hfirg
,<1:“>:33""‘3‘§1; "" \
1-53; ﬁgg‘iéﬁf
a g M £3 51532; lbéiimif ,
t g “£45“ gisﬁli'
“4 7 ""GE“ ' W 1 ‘
ﬁsh ' \
;» fl] l; 3 , ﬁt. ~. ‘U
n yaw i L» 3
' ~ M: ~ ~ ' a», .«
, 35m E
$3451? . “93
41 -, 1 3"" u
. y!” / {h 3
1m 1, ‘ E? ""x, a?
E 21! "" ‘ ‘v \ ~"" «3
“w?“ 5
L 3 vi
y ‘ km!” """" ‘i. . ’E
w 3551: ' “1 1 2
,E 5; ~ A“ . ,
§> , gm , , ,,
F {1595 "" . "" ”m
' V‘ rm v "" ‘ é
",502590027a-0028.txt
43,44.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/502856733.txt,samples,"—
Most smokers
0 ’ '
Just can t help themselves.
. .
‘Vhy""
Because for most, smoking is more than just a psychologi—
cal habit, it's a true physical addiction. In fact, the relapse rate
for smoking is very similar to that of other addicting substances. '
’ 1m 2
w Rnlapse me over lime“
. mm
. 7a »——~ alcohul
E & ‘
4a \_\
N ‘ » , .
w
“a, Ti] 1 3 4 s 5 7 e v w T ||( , dz}
",502856733.txt
44,45.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/0000340224.txt,samples,"m
aﬂsl 37: v“ mwr‘w [ a
. A
a
a
(O
O
...
' N
,..
Cd
0?
an a
h _- _.
",0000340224.txt
45,46.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/1002760784.txt,samples,"1m???
%M
s; a
fight: ""4 “Z ”A?
5mm“- rk ‘\,f‘ ,
£7\ \ _/.
_\‘ , \\
"" >\ as
‘Xp' L“ ,
’ X W
A“; \ Z
5 n
“Lift; A‘
3
1 g
1 E
\
",1002760784.txt
46,47.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/2047353516.txt,samples,"v ,/,w 1? ~.
Mm mm“
3M; L ‘3.
i K I"" ' 7 ' L3 A v
a {£21 ‘ %_\
in l”,:ig ;
E iPPRESSAANEL/
YOU've come anion; we;v baby.
VIRGlNlA
SLlMS ,
ll . k ' 77
m w
(v w
",2047353516.txt
47,48.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/0000156482.txt,samples,"‘ ,> ( ( “’ ' “
‘ ' Vzﬂ' 7
vi?
~ ~ 0

.; ' Ofmgarettes and selence. _.

“Tux""

E?“

151,

U)“ M'sﬂlgwlymissﬂmlﬂdm Quintin: ismdﬂedwimnhls

>~ m A disams’mmmymbhﬂpumw -

v _ AManmmd mmmmh |
m'ﬁlaqkhﬂmm.ﬂnsdem1 “Mummmw ' .
mnesmwrlhubwry ""mu immsm m other mu re» |

- > ﬁmwmﬂwmdmh mmn-ednlnummnlmmsknw . l
mhmlmsmwﬁm Mﬂmr'skﬁtwrs.mmplled :
I‘dhmlﬁaleﬂbyuhﬂmlﬁsKﬂm hmmxnﬁdmﬂﬂgmwnh >
mmkwummm wmmmmmmen
Wmmguvems‘h.mtmy'§_ Hymndyﬁwhﬂhﬁvmlﬂtdls—
mmmmm useﬂnnﬂxhd’wnskﬁsmﬂmzp ’

mmmnMpomm Mmkmwmnwkummdwt. ..
myﬁvtmdtssnmidhzmwmmk , Ahulﬂymmﬁmvasmmnmﬂy _?
mhahgmnuhublalunm WM diﬂemm mu 1)! NV _
Now-In mandamus» mm [be number MM“ MK: if
mmmmamxmm mm, _
. mumm saga-n- . . _
— musmrm ﬂwﬂworypersxs's -
, {dumofﬁnlsoddfrmmmalsmd- WgalRlReymusdaMdaimmis '
mmmzmmmemw Mymsmmgdmmmm -
mammammcmam handemwedowlshmmakzl
‘mfmummumm’fe’mtm Wisp-nut mummy-1 :
m‘“ . scale
7; ‘ mmm,mmha\pm mmmﬁmnmvm ‘
x ‘ 1. Mawmmsw mmmmummk ‘ '.
- ., 17mm wﬁmm quidmlhearyurmmmd' mnswmrr ‘
: w; -¢xpenm=us m >
' ; ummmummzmeu mmmwmﬂgmmm‘ .,‘;
‘ 1 i menm|mmnmmxsemm. mmmmﬂﬁsg Emin‘mwmmm _' \ ,
‘ j :‘-5 ' ' ' ' imm kism WWL A?) -
i ' ; ./., Ahme'hwnmd?’ AidvzrmLB-atmlsdmn'ﬁcﬁqw 1“
‘ — ‘ ltwsuledﬁnMWRxskm hermhmmnummw 4
\ '> lam-51210“ . mmumﬂeﬁwﬂhgkxﬁdeyenv * ’:
‘ hlhawamsvfﬁeuﬁllsbdlm dmlmrﬁhnmzﬂkﬂm. 3 ‘
~ iwas'mgo‘ﬁrhanndiﬁlemi- ammdombammmsmdbe g; z
' . man: an max-mad: Funded by (he wselbfsdmmprb‘aﬂcslﬁﬂumz ; 1 \
»' Wmnimmmnm muaummrmmuu H». 3 1
~ mmwm.=mmssz mdmms summon-m gym. ,
wmmmxmﬁ? kamwwmmgmmy rh‘ § ‘
‘ vwnemﬂlim 2 Miami"" ' 7.
a m 35m M $?
a 4 ' ' ""f,“ t
4_. MMWCQHW ""3; i
,.__.. , ‘ “g, n

W"": l‘ “2 g?!» . k) . f‘f'ﬂ'zyifzf-U-ﬁ

g, y , .k 35}, 11 “a

1 ' wa_ “zfixizt-szfm r
",0000156482.txt
48,49.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/samples/71895696.txt,samples,"i

1 , a”
if

‘ .(

[E I mpg-h“

w
",71895696.txt
